topic,relatedness,text,date,group,likes,reposts,views
праздник,0.4387,🐾 Фауна Карелии  🆕 Из жизни бобров: Бобренок потерял маму.  Бобренок вернулся домой «««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««,2020-06-20 15:15:00,,43,4,1398
праздник,0.4381,"Пудож. Давняя встреча.  Когда по осени тепло, в тумане вязнет вечер И свет минорный фонарей тоской тревожит кровь, Я выйду тихо на крыльцо накинув плед на плечи И на Гагарина в дворах оказываюсь вновь.  Там гостевал невольно я и вам припомню случай - Делились крышею со мной и хлебом Плохиши. А над страной сгустились в дефолте злые тучи И не водились у людей в запасе барыши.  Там Водла мирно под мостом несёт себя в Онего, Старинный и степенный край приятно удивил. Когда не чуя ног своих от суеты и бега Я не смотря на воз проблем край этот полюбил.  И в Каршево свезла меня сеструхи бабья доля И там имел знакомство я с карельскою избой. Чтоб путь малёхо скоротать мы чапали по полю, По полюшку взрыхлённому мужицкою сохой.  И как падёт опять туман царапаясь о крыши, Шурша своею ватою в оконное стекло, Я вновь брожу по Пудожу к Плоховым заходивши, Дивясь как много времени с той встречи утекло.  13.07.2019 г. Костин.С.В.  ✍🏻Творчество наших подписчиков",2019-09-30 23:00:03,,65,5,1924
праздник,0.4378,💦 Весенние зарисовки ☛Сенная Губа «««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««,2020-04-23 17:45:00,,114,8,2363
праздник,0.4374,"Зимы вхожденье  И в лоно хладных вод  Всё падал, падал снег, И тихо таял, исчезал. И времянной схватив разбег,  К концу стремился год.  Притихший думный лес… Заспал разгулы гроз, Неверный свет зарниц. Снег контурит урез, Граница снега – плеск.  Шуршало озеро ледком,  Лобзало камень волнорез. В ушах завяз лебяжий клик: Звучал Огинский. Полонез. Душа сподобилась крылом.  Я пристволился, обнял ель, Лишайник ухо щекотал. Зимы настал вхожденья миг, Горел над снегом краснотал, Зима готовила постель.   Свой путь заканчивал впотьмах.  Дышало озеро… Из туч  Всё так же падал снег, На серость серость, он летуч: Кружился, пропадал в волнах…  фото из интернета",2019-11-01 09:35:46,,9,0,0
праздник,0.4372,"🗻У вершины Карельской Европы""  В нашем северном, стылом краю, На задворках земного шара, С ветром легкую песню пою, У карельской горы Воттоваара, Где встречая рассветы не раз, Я испытывал в небе дыхание, Утопающих облачных фраз, Заносимых на все расстояния, И бродя по исхоженным тропам, Вместе с каменным эхом гудящим , У вершины Карельской Европы, Я былое встречал с настоящим....  ©Андрей Сычев $AV© 2020 г.    ✍🏻Творчество наших подписчиков  ~~*~~~* ~~~*~~~*~~~* ~~~*~~~* ~~~* ~~~*~~~*~~~*~~~*~~~*~~~*~~~",2020-11-16 20:44:42,,68,5,2840
праздник,0.4372,"📖 Cказочная Карелия. Я расскажу тебе о том!  Где сосны шлют тебе поклон.  Где весь багряный небосклон.  Горит огнём зари, костром.    Я расскажу тебе об этом!  Звезда упала ночью где-то.  Наверно, в тишину озёр,  Где ёлок дружный перезвон.    Я расскажу тебе опять, Где тишины таится страсть., Поёт где ветер серенаду.  Скрипучим елям колыбель.  Я расскажу тебе теперь!    И про журчащий тот ручей, Который рядышком с тропинкой,.  Журча, петляет каждый день.  Расскажет новости свои.  Он вестник всех красот тайги.    Голицин Александр. ✍🏻Творчество наших подписчиков",2019-02-25 16:07:02,,99,11,2250
праздник,0.437,"💚 О Карелии с любовью •••••••••••••••••••••••••••••  📖 П р о г у л к а Иду я тропинкой лесной - Кругом тишина и покой. Прекрасное утро в лесу... Люблю я природы красу!  И неба высокого синь, Зелёные кроны осин, Озёр необъятных лазурь, Рябинок нарядный ажур.  Ромашковый белый ковёр И елей высоких шатёр ...  Шалун - ветерок озорной Играет с берёзок листвой.  Лохматой ладошкой сосна Махнёт, пробудясь, ото сна. Холодные капли росы, Жужжание смелой осы - Всё радует душу мою. Иду и от счастья пою!   © Copyright: Людмила Мехед, 2016  Свидетельство о публикации №116050308033",2016-05-24 21:47:35,,17,2,0
праздник,0.4369,"Утеха    О, сколько прелести убогой,  (с осины падал красный лист)  сквозило в осени безногой,  работал ветер стрекулист.    Пришла утеха - бабье лето,  подачка в душу, дань тоске,  для измышлений, для эстета,  оформить сказку на песке.    Но разве требуется сказка?  Есть дней осенних череда:  то бездна неба – синеглазка,  то дождик впишется туда.    Отпели, песни отзвучали,  и лето бабье – суррогат,  и журки зори откричали,  былое не вернёшь назад.    Желанно северное лето  и уж, тем боле, в сентябре,  приличней есть, но это где-то…  а наше рядом, во дворе.    03.10.20   фото из интернета",2020-10-03 06:52:01,,5,0,0
праздник,0.4368,"📖 На Севере На Севере тучи низки и покаты,  дороги на Север ровны и пологи —  как будто неспешно шагает к накату  земля, сберегая натертые ноги.  Высокие избы  у северной кромки.  И краски негромки,  и люди негромки...  © Андрей Расторгуев  На снимке: Осенняя Карелия. Олонец,, дом рыбака Фото: chistoprudov",2016-10-31 21:35:30,,5,1,0
праздник,0.4365,"❄ Декабрьские зарисовки ➥ Река Шуя ~~*~~~* ~~~*~~~*~~~* ~~~*~~~* ~~~* ~~~*~~~*~~~*~~~~*~~~*~~~*~~ На карельской реке Шуя идет активная борьба льда и воды. Были моменты, когда речка на плесах и на относительно спокойном течении была перетянута льдом. Но вода вновь побеждает!",2022-12-18 19:35:00,,30,3,2044
праздник,0.4362,"❇ Heinargi – сенокос, время сенокоса  ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 📖 Лето скошено в стога... Лето скошено в стога,  Облака - на вольном выпасе.  Только памяти луга  Никакой косой не выкосить.    Всё пленяют простотой,  Да красой благоуханною.  Их живительный настой  Лечит душу бесталанную.    Там, за стареньким плетнём,  Стынут ветры долговязые.  И светлее с каждым днём  Горизонты ясноглазые.    Там, в серебряном бору,  Отдыхает солнце красное.  А на зорьке ввечеру  Выпадают росы рясные.    За соломенной копной,  Там, за дымчатыми далями,  Пахнет сыростью грибной  И осенними печалями...    Лето скошено в стога,  Облака - на вольном выпасе.  Только памяти луга  Никакой косой не выкосить.    © Copyright: Мила Даничкина,",2024-07-29 16:20:00,,23,1,2627
праздник,0.436,"🐾 Фауна Карелии  ««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««« Медвежонок учится лазать по деревьям, мама-медведица наблюдает. Видео снято на фотоловушку на одном из островов Кандалакшского заповедника. фауна",2021-08-27 19:22:51,,66,22,1772
праздник,0.4359,"🍂 📖 Осенний лес  Тропинка вьётся вверх по косогору,  Как сизый дым весёлого костра.  И рвутся в небо, к птичьему простору,  Верхушки сосен бронзовых с утра.    Гуляет вольным эхом-невидимкой  Кукушки-озорницы голосок.  На пяльцах вышивает паутинкой  Узоры круглобокий паучок.    На мшистых кочках – клюквенные пряди,  На пнях седых – колонии опят.  Рябина – в новом красочном наряде,  И гроздья ярким пламенем горят.    Стучит морзянку дятел на осине,  Лучи играют в прятки меж ветвей.  А в небольшой болотистой низине  Журчит о чём-то маленький ручей.    Сверкает алой россыпью брусника.  И от всего, что вижу – хорошо!  Осенний лес – как сказочная книга.  Читаю эту книгу я – душой!    @ Валентина Ковалёва",2016-09-06 15:31:33,,18,1,0
праздник,0.4357,❄ Зимние зарисовки. ☛ Беломорск ««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««« Миг котовасии весенней в морозный снежный зимний день!  Поморские котики загорают )) Фото сделано 20 февраля 2021 года.,2021-02-20 19:35:00,,98,5,2397
праздник,0.4356,"Еще в полях белеет снег,  А воды уж весной шумят…  (Ф. Тютчев)    Вот и наша Шуя освобождается ото льда.  #НашаКарелия",2023-04-02 12:08:00,,623,17,37502
праздник,0.4355,"#ЛАДОГИБерега  = Закатное вот - вот начнётся  Светило не спеша зайдёт ...  В потухшем небосводе полумесяц обретётся  Даст волю своей пастве звездочёт ...  На сосны, скалы, город - ночная тишина падёт ... = #uvarovandrey  #сосны #скалы #закатное #Лахденпохья #Карелия",2019-11-26 22:55:00,,27,1,858
праздник,0.435,"📖Карельская осень 🍁🍂 🦆🍄 Клюкву рассыпал сентябрь на болоте,  Лес, будто в сказке, стоит в позолоте.  Осень достала свою акварель,  Только не стала раскрашивать ель.    Ветер с листвой опавшей играет,  Цветной хоровод за собой поднимает.  Утки решили чуть-чуть отдохнуть,  Сил накопить и на юг - в долгий путь!    Серые тучи висят над домами,  Снова тепло прощается с нами,  Иней ложится на землю с утра,  Зайцу-то шубку менять уж пора!    Вот и синицы уже прилетели,  И тут как тут галдят свиристели.  Стылый октябрь завёл карусель -  Прячет за пазухой снег и метель.  © Автор стихотворения: Ревзоева Елена  ✍🏻Творчество наших подписчиков",2018-09-28 23:00:05,,49,5,1646
праздник,0.4345,"🍁 Осенние карельские зарисовки ๑ Юшкозеро ««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««   Вышли из бани остыть, а тут небо сияет...)  📷 [id3197864|Татьяна Шелина], наша подписчица",2019-10-03 23:57:00,,36,1,841
праздник,0.4343,❄ Зимние зарисовки ►Суоярви ««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««  🎴Январский закат над рекой Шуей   © [id12065824|Светлана Пушкина]   ))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))),2018-01-02 20:45:23,,21,0,564
праздник,0.434,"📖 Карелия моя  Карелия моя — любимый сердцу край!  Твои леса, озера, скалы, реки…  Какая ты красивая вовеки,  Воистину: земной,безбрежный рай!    А люди? Души, словно родники!  Чисты они и чувством глубоки.  И пусть не любят много говорить —  В делах своих они умеют жить.    Кто хоть однажды край наш посетил,  Душою красоту его испил,  Тот не забудет и вернется вновь,  Как не забыть нам первую любовь.    Зовет его простор голубизны,  Закатов медь, мелодия волны,  И синь небес, и белой ночи звон,  Безмолвие и зов со всех сторон.    И будет ночью сниться Валаам,  Его сады, на скалах дивный храм.  Как песня, иль мелодия без слов —  Карелия! Страна моя! Любовь!..    И где бы не был, где бы ты не жил,  Какую бы сторонку не любил,  Наш светлый край ты будешь вспоминать,  Чудесный край — восторг и благодать!    И с каждым днем роднее все и ближе —  Собор церквей в соцветье славном — Кижи!  И Заонежья свет — простор лугов,  И Ладожских сиянье берегов.    Волнительно и трепетно до слез,  Карелия — Страна мечты и грёз!    © Copyright: Сергий Груздев",2024-06-10 12:58:00,,136,20,8130
праздник,0.4335,♦ Красота родного края. 🍁Осенние зарисовки. Поросозеро в конце ноября  ~~*~~~* ~~~*~~~*~~~* ~~~*~~~* ~~~* ~~~*~~~*~~~*~~~*~~~*~~~*~~~,2020-11-26 16:45:27,,94,7,2779
праздник,0.4335,"За горизонтом    Мне говорят: печали много  и много мини негатива,  но, если пакость у порога,  лошадка сникнет длинногрива.    Пегас не может быть иначе,  пусть без штанов и нет породы,  природа тоже ныне плачет:  трудны болезненные роды.    В ходу минутная потребность.  За горизонтом что? Не видно.  Сильна российская инертность,  всё обещают, так обидно.    Нам обещали разносолы,  Светило солнце коммунизма.  Сменялись песни и престолы…  Зависла пасмурность, зависла.    Мы ждём гармонии рассвета,  как русы ждали с неба манны.  Хотим царя или портрета?  Доколе царствуют обманы?    20.05.20   фото из интернета",2020-05-20 06:10:19,,6,0,0
праздник,0.4329,"🍁Листает осень первые странички...  Листает осень первые странички,  Пришла пора захлопнуть томик ""Лето""  Уже березки не плетут косички,  Росой хрустальною звенят рассветы.    Спешит сентябрь украсить свой наряд,  Чтоб листья разноцветием кружились.  Птиц потянуло в теплые края.  Букашки по углам своим забились.    Сквозь ветви свет едва струится.  В лесу грибы под жёлтою листвой.  Прощаясь, лето прослезится  Из крон сосны, стекающей смолой.    © Таня Петербуржская.",2016-09-04 00:11:53,,0,1,0
праздник,0.4324,❄ Зимние зарисовки. ☛Petroskoi 2021 «««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««,2021-01-12 12:03:01,,87,15,2686
праздник,0.4324,"📖 Р о д и н а  Застыли древние леса  У озера дугой,  Висит тумана полоса  Над каменной грядой.    Утихла к вечеру волна,  Настал покоя лад.  Померкли алые тона,  Уходит день в закат.    В вечерней прелести тиши  За кромкой островов  Застыли стройно камыши  У древних валунов.    Пленит Карелии краса,  Зовёт родной чертог.  Когда не слышны голоса,  Поёт души рожок.    Звучит во мне напев родной  Всё глубже и верней,  Лелеет древнею красой  Тоску в груди моей...    Застыл тростник у валуна,  Туманится закат,  И по-карельски песнь нежна  Неся покой и лад.    © Александр Лазутин",2019-08-20 13:20:27,,46,5,1417
праздник,0.4321,"❄ Январские зарисовки 🌈 Петрозаводск  ««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««« Сегодня видели в небе радугу.  Не гало, а именно радугу - солнце было за спиной и уже низко у горизонта на юге, а радуга, хоть и бледная, но напротив солнца - на севере.  📷 [id10395383|Дмитрий Дмитриев], наш подписчик",2019-01-06 20:30:04,,29,3,2094
праздник,0.4319,"Нe приснилось      К горизонту - висят острова,  И струится, от солнышка, пот,  Мeрно, дизeлeм дышит вeльбот,  И лeжит на штурвалe рука.    Пусть идёт бeз забот тихоход,  И назад, чуть плывут бeрeга,  И от скорости нeт вeтeрка,  Мнe по нраву такой пeрeход.    Сорок пять киломeтров пути,  Чайки с криком лeтят в Ай-губу,  Ждёт мeня, наконeц, рандeву,  Я волнуюсь, нe прячу любви.    Не приснятся картины во сне:  Рано утром схожу за водой,  Выпьeм чая, я рядом с тобой,  Зачинаeм дeнёк в новизнe.",2020-02-21 20:42:37,,5,0,0
праздник,0.4318,"✍🏻Творчество наших подписчиков  ~~*~~~* ~~~*~~~*~~~* ~~~*~~~* ~~~* ~~~*~~~*~~~*~~~ 📖 Последние дожди. Отстучат последние дожди Об карниз чечётку на прощанье И уйдут,и больше их не жди Не грусти об этом расставанье.  Сбросит Осень золотой наряд В лужи грязные с холодною водою Вот уже который день подряд Я слежу за этой вот бедою.  Потемнело, почернел весь сад Месят золото прохожие ногами. Грустно мне,я опускаю взгляд, Всё скорей бы занесло снегами.  В тех снегах - убранстао чистоты Свежесть ледяного аромата И о них сейчас мои мечты, О снегах,что видел я когда -то!  © Василий Кобоев Художник Пётр Багин",2021-11-25 18:33:03,,31,3,1364
праздник,0.4315,☃ Майские зарисовки ☛ Костомукша ««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««« Шёл 77-й день весны. Вышел из дома утром....,2020-05-16 15:01:00,,52,2,1360
праздник,0.4315,"🍂 Ноябрьские зарисовки.➥ Петрозаводск «««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««« Вышла утром на пробежку, а тут она!  Эта мадам 🦊 живёт где-то рядом, потому что такие рандеву  и у нас, и у соседей становятся регулярными) Дистанцию держит, при попытке приближения дала дёру  вдоль набережной 😊",2021-11-22 20:12:20,,75,4,3296
праздник,0.4312,"БЕРЁЗКА  Русскими поэтами воспета  Красота березоньки родной.  Осенью глухой, зимой и летом  Восхищает милой простотой.    Заплетает ветер шалый косы,  Шепчет нежно: «Я тебя люблю!»  А на ветках перламутром росы,  Капельки чудесные ловлю.    Много о березке русской песен.  Сердцу нет красавицы милей.  И наряд её всегда чудесен.  Из деревьев всех она родней.  Людмила Мехед 📝 Творчество наших подписчиков",2019-12-01 11:30:01,,10,0,586
праздник,0.431,❄ Зимние зарисовки. ☛Медвежьегорский район  ««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««« Ниве не страшны морозы ! Малыш порывался залезть в воду ... не дала . Поплавал и покувыркался в снегу . С сугроба слезть не мог - выплывал,2021-01-24 12:00:06,,23,1,1782
праздник,0.4308,"💙 О Карелии с любовью """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Тебя окружают реки, озёра Здесь всюду кружит лесов аромат. Наверно, не сыщешь такого простора На глади озёрной,в вечерний закат. Где кажется - солнце,уходит под воду, Как будто поэтому белая ночь. Нет сумерек, чтобы закутать природу, Уйти, отдохнуть от суеты прочь.  В гранитные скалы одета сначала И мрамором солнца ловишь тепло. И путь до Европы водой начертала, И всё закрутилось и потекло. И в страны другие пошли пароходы, По шлюзам и рекам,скользя по воде И всем предлагая,картины природы: Такой красоты не найдёте нигде!  А в зимы какие красоты являешь, Пургой заметая лесные пути. И край мой любимый ковром застилаешь, Белым,пушистым,чтоб от морозов спасти! И,ныне стоишь ты,мой край,вдохновляя Поэтов, художников,разных времён. А я благодарен Творцу,прославляя, Его за Карелию,что создал нам Он!  В.Кобоев Фото из интернета.",2019-03-06 12:05:01,,42,3,1239
праздник,0.4308,"↪ Гости Карелии делятся впечатлениями → Водопад Куми-порог 🆕 Новинка 👉 Рекомендуем посмотреть  ︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽  Самое красивое, что существует в природе - это дайвинг и водопады.  Падение воды. Ничего от цивилизации. Только вода и выше-ниже. Дикая геометрия. Дух захватывает и кидает его в пятки.  Вовсе не впечатляют обустроенные водопады. А вот дикие, это да. В глуши. Будь-то коста-риканские джунгли или северо-карельская тайга. Когда они дикие… они похожи на кота, который не ел пару дней, склонился над миской и искоса, с опаской, поглядывает на ваши движения… как бы не забрали. Кот, которого зовут Даниэль Дефо или Жюль Верн.  На водопаде Куми-порог, который как раз и ворчит в таёжной глуши на русско-финской границе, я был несколько раз летом. Наркотик 97% чистоты. И вот увидел его в конце сентября. Божественно. Эта осенняя водная взвесь, проникающая сквозь любую бленду, словно плюшевый туман. Приятная до изнеможения. Никакой душ так не сумеет. На склонах эти белые грибы с кулачок, которые ещё бодрятся в солнечных лучах после того, как их уже прихватил первый ночной минус. Эти красно-ржавые пальчики рябины… провести целый день у Куми-порога в то самое время, когда он уже закрывает за собой дверь в лето… это словно исповедаться 100500 раз.",2019-11-10 20:12:11,,54,7,1375
праздник,0.4308,"❄ Зимние зарисовки ⏩ Река Суна  «««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««   ©: [id157363045|Дарья Сергеева] , Санкт-Петербург",2018-01-09 20:55:49,,55,5,912
праздник,0.4306,"📖 Рускеала  Много времени отпущено иль мало,  Но конца дороге торной нет.  Тихо плещут воды Рускеала  И Луна на них свой оставляет след.    Над ее отвесными стенами  Над крутым откосом посиди,  Посмотри, что остается с нами,  Вспомни все, что ждет нас впереди.    Много ль нам для счастья в жизни надо? -  Чтобы крепки были слово и рука,  Чтобы кто-то шел по жизни рядом  И дорога трудная легка.    И пусть времени отпущено нам мало,  Столько сделать в жизни предстоит,  А в зеленых водах Рускеала  Отражается карельский монолит.   :© Сергей Сухоминский",2016-12-11 13:17:42,,4,1,0
праздник,0.4302,"✰ ✰ ✰  По снежку на санках дети  Мчатся с горки, словно ветер.  Кто боится в снег свалиться —  Пусть на санки не садится!",2019-01-29 23:45:13,,39,3,1959
праздник,0.4297,❄ Зимние зарисовки ⏩ Сямозеро 🔴 Красота родного края  «««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««   💌 Лучшее от наших подписчиков    )))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))),2018-02-27 16:26:53,,35,4,1081
праздник,0.4297,🦋Июньские зарисовки ▶ Суоярви.  ««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««« ✿Люпины  📷 [id2334607|Вячеслав Буров],2018-06-17 23:43:47,,35,2,755
праздник,0.4296,"📖 Карелия моя  Карелия моя - Любимый сердцу край! Твои леса, озера, скалы, реки... Какая ты красивая вовеки, Воистину: земной,безбрежный рай! А люди? Души, словно родники! Чисты они и чувством глубоки. И пусть не любят много говорить - В делах своих они умеют жить. Кто хоть однажды край наш посетил, Душою красоту его испил,  Тот не забудет и вернется вновь, Как не забыть нам первую любовь. Зовет его простор голубизны, Закатов медь, мелодия волны, И синь небес, и белой ночи звон, Безмолвие и зов со всех сторон. И будет ночью сниться Валаам, Его сады, на скалах дивный храм. Как песня, иль мелодия без слов - Карелия! Страна моя! Любовь!.. И где бы не был, где бы ты не жил, Какую бы сторонку не любил, Наш светлый край ты будешь вспоминать, Чудесный край - восторг и благодать! И с каждым днем роднее все и ближе - Собор церквей в соцветье славном - Кижи! И Заонежья свет - простор лугов, И Ладожских сиянье берегов. Волнительно и трепетно до слез, Карелия - Страна мечты и грёз!  © Сергей Груздев  📷фото автора с о.Валаам ✍🏻Творчество наших подписчиков",2018-09-29 00:02:00,,40,4,978
праздник,0.4291,"✅ Августовские зарисовки. ☛ «««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««« А в лесу уже пахнет осенью🍃 Кто куда, а я по грибы да по ягоды 🍄🌲",2021-08-12 18:41:00,,178,11,5122
праздник,0.4289,❄ Февральские зарисовки  ««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««,2019-02-17 17:45:42,,78,7,2511
праздник,0.4278,"### Родом я из Заонежья - Тут родная мне земля. Средь углов глухих, медвежьих Деревенька - звать "" ПолЯ""... Здесь на белый свет родился Я в сентябрьский, светлый день. И всю жизнь потом мне снился Зов карельских деревень. Наши чистые озёра -  Голубиные глаза. И полей, полян просторы, И водица, как слеза ... Вновь на Родину я еду - Сердце сладостно замрёт ! Будто в детстве на бесёду Собирается народ. Там - рассказы, песни льются - Мы сидим разинув рот. Чай с калитками из блюдцев, Да в прикуску, каждый пьёт. Эх, Родимая сторонка - Заонежья милый край! . Слышу песню жаворОнка, Да вороньей стаи грай. И покуда жив я буду - Стану петь тебя всегда, Деревеньку - детства чудо - Не заменят города...  📝 Творчество наших подписчиков",2019-12-10 14:07:38,,35,3,1042
праздник,0.4275,❄ Зимние зарисовки ⏩ Олонец «««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««,2020-01-03 18:05:01,,27,6,1613
праздник,0.427,❄ Январские зарисовки 🌚 Суоярви.  «««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««« Лунное затмение  21.01.2019.  #живувкарелии #суоярви #лунноезатмение,2019-01-22 11:42:56,,69,5,2585
праздник,0.4268,✾Мартовские зарисовки 🔆Гало ««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««« Вот как красиво и необычно на острове Кижи!   📷[id4238763|Елена Титова],2018-03-25 11:35:39,,42,3,755
праздник,0.4262,"""Олонец посад старинный, Самый-самый, Самый длинный Городок на тридцать верст! Избы да избы, Свадьбы да тризны, Да частушки-коротушки, Вроде спетой, Вроде той, Вроде этой, С запятой. За морями пусть сторонятся, Мы море перейдем, Мы,олонецки,олонецки, Нигде не пропадем!""  А. Прокофьев.",2014-04-09 08:29:59,,1,0,0
праздник,0.4254,🕸 Наши пернатые друзья  Одинокий лебедь под мелким октябрьским снегом в губе Святуха – заливе Онежского озера в Медвежьегорском районе Карелии.  Отстал от своих?,2023-11-03 16:30:00,,41,3,2734
праздник,0.4248,"🔵  Белая ночь — cказка Ладожского озера  Есть на севере особое время — когда размывается грань между днём и ночью. И, влекомый солнцем и луной, растворившись в далёком горизонте, каждый найдёт здесь своё маленькое чудо.    Снято в национальном парке «Ладожские шхеры», Карелия.  _______________    Авторы: [id30199663|Ольга Потапова] и [id408798389|Николай Степаненко]",2022-12-12 17:40:23,,43,13,1598
праздник,0.4246,Яакко Ругоев  Вечно на севере так: Лето попало впросак. Только увидеть я рад Лебедя сквозь снегопад!,2015-11-21 14:05:44,,11,0,0
праздник,0.4245,"Яблочная семьЯ. Со СПАСОМ!  На рассвете всё падают яблоки,  тихий шелест по листьям - туман,  доживут ли до лета до бабьего  или в дело пристроит гурман...",2020-08-19 06:25:39,,8,0,0
праздник,0.4242,"🐾 Фауна Карелии  «««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««  Фауна Карелии богата и разнообразна. Здесь встречаются все животные, которые традиционно обитают в тайге. Но особенность Карельской республики еще и в том, что здесь много водоемов. А значит, и представителей североморских представителей царства животных намного больше, чем в любом другом уголке России.  Из крупных млекопитающих в карельских лесах можно встретить рысь, бурого медведя, волка и барсука. Многочисленные зайцы-беляки давно стали желанной добычей местных охотников. Немало бобров и белок. Реки и озера облюбовали ондатры, выдры, куницы и европейские норки. А в Белом море и Онежском озере водятся нерпы.  Всего на территории республики обитают 63 вида млекопитающих  Фауна южных районов несколько отличается от северных. На юге обитают лоси и кабаны, енотовидные собаки и канадские норки.  Мир пернатых также разнообразен. Лучше всего представлено семейство воробьиных. На севере много боровой дичи: глухарей, тетеревов, рябчиков и белых куропаток. Из хищных птиц стоит отметить ястребов, многочисленных сов, беркутов и луней.",2019-06-10 12:09:33,,23,3,944
праздник,0.4237,🔹 Красота родного края 🔹  «««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««« 🔵 В Ладожских шхерах   📷Фёдор Лашков,2018-07-01 10:10:38,,78,9,1206
праздник,0.4234,"📖 К а л е в а л а Струны кантеле звучали  Над озерной глубиной,  Голубая Калевала  Восставала над волной.    Чем меня околдовала,  Иль близка по крови мне?  Калевала, Калевала  Быль о северной стране…    Ветер, прятался за скалы,  Камышами шелестел,  Рунопевец Калевалы,  То ли плакал, то ли пел.    Голос Севера Орфея  Вяйнямёйнена взывал,  Белый лебедь Туонелы  Из туманов выплывал.    Птица вещая всплывала,  То сурова, то светла,  Волхвовала Калевала,  В кровь поэзию влила.    Под туманным покрывалом  Спит невидима очам,  Калевала, Калевала  Синеокая печаль.    ©: Нина Шендрик.  На снимке:  Художник Маргарита Колобова ""Полёт Вяйнямёйнена"" (из серии Калевала)",2018-09-26 11:55:00,,54,8,1168
праздник,0.4234,"❇ Майские зарисовки ⏩ д.Кондобережская «««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««««« Весна в этом году выдалась на славу)  Казалось бы, всего 20 дней назад я ещё рыбачил со льда, в зимней одежде, а сейчас уже успел обгореть, облезть и снова сгореть на солнце)  Боюсь спугнуть погоду, но я уже устал от жары))  © [id112513933|Сергей Шихуцкий]  ❗Лучшее от наших подписчиков",2018-05-29 14:07:19,,26,2,725
праздник,0.4228,"Ах, ночи белые  Ах, ночи белые, края озёрные…  Девчонки ягодки, в любви проворные, я потерял покой из-за одной такой,  теперь окутанный, волной любви морской.  Она вздымает ввысь, вишу над безднами, летит романтика вверху под звёздами, а если падать вниз, то прямо в борозду, жизнь переменная - качели попросту.   Идёшь с лебёдушкой, предельно ласкова, а после солнышка глядишь с опаскою, и что поделаешь - играет глазками, жизнь разрисована такими красками.  Мы всё ж нашли покой ночами тёмными, мечты сбываются с мечтами томными, заря восходная уж не туманится, с ночными звёздами совсем не чванится…  04.08.19",2019-08-04 05:45:03,,11,0,0
