topic,relatedness,text,date,group,likes,reposts,views
карельский язык,0.2517,"...FB Karjalaiset sanonnat ja lausahdukset Makkuu o maailmaas paljokin, muttei k;yh'n kattilas!!! В мире много вкусного (букв. вкусов, ароматов), но не в кастрюле бедняка.",2019-04-09 11:17:38,,3,0,122
карельский язык,0.2513,"Ruokosken juurilaizii eläy Moskovassahgi. Kui nuori mielevy neičyt puutui ruadoh Moskovan suurembih kohtih, olgua hyvät, lugiekkua täs.😊",2021-11-18 14:58:35,,20,0,375
карельский язык,0.2512,#karjalankielennedäli #karjalankielennetäli 😊😊😊,2024-04-23 19:10:00,,4,1,236
карельский язык,0.2512,#karjalankielennedäli #karjalankielennetäli 😊😊😊,2024-04-18 13:57:24,,3,0,144
карельский язык,0.2512,#karjalankielennedäli #karjalankielennetäli 😊😊😊,2024-04-17 15:54:00,,1,0,173
карельский язык,0.2512,#karjalankielennedäli #karjalankielennetäli 😊😊😊,2024-04-12 21:14:58,,6,1,264
карельский язык,0.2512,#karjalankielennedäli #karjalankielennetäli 😊😊😊,2023-04-11 17:05:00,,0,0,188
карельский язык,0.2511,Venyähenpuoleista Karjalua. Uskila. Entini Voijärven volosti. Карелия по русскую сторону границы. Ушково. Бывшая Маслозерская волость.,2017-04-07 19:19:03,,7,1,242
карельский язык,0.2511,"🌒 Попробуйте догадаться, какого человека карелы называют kuutamon pönkä - подпорка для луны.   #образные_выражения_Карелии",2020-10-06 19:46:00,,11,3,450
карельский язык,0.2511,Venyähenpuoleista Karjalua. Uskila. Entini Voijärven volosti. Карелия по русскую сторону границы. Ушково. Бывшая Маслозерская волость.,2017-04-07 19:19:03,,7,1,241
карельский язык,0.2511,"Vaikastui kui kala kurniekas.  Замолк, как рыба в рыбнике.  Так говорит карельская поговорка, ливвиковское наречие карельского языка.    #yksipäivy_yksisananlasku    Что-то давно мы не пели?!😊",2020-09-04 08:00:00,,19,2,285
карельский язык,0.251,"Как говорят карелы: Mussikaista ei peitokkali syö, suu mustenou - Чернику тайком не поешь, рот почернеет.   #пословицы_Карелии",2020-06-11 20:05:00,,23,3,422
карельский язык,0.2509,N.V.Hvoschinskaja. Suomalaiset SuurNovgorodin länsiosissa.,2016-12-27 15:40:53,,2,0,0
карельский язык,0.2509,N.V.Hvoschinskaja. Suomalaiset SuurNovgorodin länsiosissa.,2016-12-27 15:40:53,,2,0,0
карельский язык,0.2507,Karjalaisista kaliittaisista ken mitä kerkiey keksitäh Tässä eräs keksintö (Из карельских калиток придумывают кто что успеет. Вот одно изобретение).  Kaija Korpela Os Kaipanen [id14375126|Алексей Беккер]),2016-10-22 11:54:21,,1,0,0
карельский язык,0.2507,Karjalaisista kaliittaisista ken mitä kerkiey keksitäh Tässä eräs keksintö (Из карельских калиток придумывают кто что успеет. Вот одно изобретение).  Kaija Korpela Os Kaipanen [id14375126|Алексей Беккер]),2016-10-22 11:54:21,,1,0,0
карельский язык,0.2506,"Хотя многое в этой статье не совсем соответствует действительности, но приятно, что упоминают наше гнездо:) По части нашего гнезда написано все правильно:) "" В нашей стране успешным примером организации языкового гнезда является карельское языковое гнездо в селе Велдозеро (Республика Карелия), — отмечают специалисты.""",2021-05-26 20:04:57,,6,1,498
карельский язык,0.2506,Pajoloi on gruupan audiomaterjualois. Kuundele joudaval aijal:),2016-01-26 23:21:37,,6,0,0
карельский язык,0.2505,#прямо_сейчас Pajatammo yhtes,2021-10-21 18:17:04,,34,1,1088
карельский язык,0.2503,Oma mua mansikka🍓,2020-11-07 10:05:35,,2,0,233
карельский язык,0.2502,«Карелия музыкальная» 🎶🎶🎶 #karjalankielennedäli #karjalankielennetäli,2024-04-19 13:16:00,,4,0,245
карельский язык,0.2502,Послушайте историю создания Дома карельского языка!,2022-10-13 13:22:57,,3,0,549
карельский язык,0.2502,Кантеле из рыбьей кости  https://drive.google.com/file/d/1pqOebmal3su-LGdVDLURZaaGyTYsnAlb/view?usp=sharing,2019-10-24 15:39:14,,8,0,423
карельский язык,0.2501,#karjalankielennedäli #karjalankielennetäli ✨,2022-04-16 17:55:00,,5,1,267
карельский язык,0.25,Ei še kukon kakroilla elä. Он не за счет петуха овсом питается. Ухта/Калевала. #yksipäivy_yksisananlasku  Фотография и модель выполнены Маргаритой Кемппайнен.,2020-11-07 08:00:01,,36,0,505
карельский язык,0.25,#karjalankielennedäli #karjalankielennetäli 🎤🎤🎤,2022-04-18 18:44:00,,5,0,263
карельский язык,0.25,"Kala on notkiez otettau.  Рыбу из воды достать надо. Вагвозеро, Олонецкий район. #yksipäivy_yksisananlasku    Фотография и модель выполнены Маргаритой Кемппайнен.",2020-12-04 08:00:00,,28,0,411
карельский язык,0.25,Kazi issunnalla ottav.  Кошка сиденьем берёт!  Народная карельская мудрость.,2025-03-07 06:36:00,,44,1,588
карельский язык,0.2499,Naizien vuoh tämä mua pyzyy pystyi,2020-03-26 15:00:08,,21,0,533
карельский язык,0.2496,Suuret passibot Gavrilovan Larisale n'amuzis!,2019-08-10 15:25:31,,13,0,543
карельский язык,0.2494,Kui keitinpiirualoi luajitah Kinnermäl  http://opastajat.net/opastus/videot/keitinpiiruat.webm,2013-01-16 20:01:33,,0,0,0
карельский язык,0.2494,Финно-угорский онлайн-разговорник,2012-07-10 14:08:54,,2,2,0
карельский язык,0.2489,#karjalankielennedäli #karjalankielennetäli 👏🏻👏🏻👏🏻,2024-04-21 11:53:20,,5,1,371
карельский язык,0.2489,"Oma Pajo и Ресурсный медиацентр карелов, вепсов и финнов ждут!!  Pajatakkuammo yhtes!",2021-10-20 15:42:43,,9,0,144
карельский язык,0.2489,#karjalankielennedäli #karjalankielennetäli 👏🏻👏🏻👏🏻,2022-04-16 08:18:00,,4,3,333
карельский язык,0.2489,#karjalankielennedäli #karjalankielennetäli 👏🏻👏🏻👏🏻,2022-04-14 21:16:35,,3,0,261
карельский язык,0.2488,Vies venehen jälgi ei navy. Следа лодки в воде не видно.  Карельская пословица.,2025-01-26 20:02:16,,44,2,698
карельский язык,0.2487,#karjalankielennedäli #karjalankielennetäli #vepsänkelennedal 👍,2023-04-21 18:43:00,,3,1,314
карельский язык,0.2487,"ВЕПССКАЯ ЗАГАДКА  Mamoi sanged, tütär rusked, poig šattarpä.  Мама толстая, дочка красная, сын кудрявый.",2021-04-02 09:09:00,,24,6,1263
карельский язык,0.2486,"Šyyvä pitäy šyntynehen, muata käyvä kašvanehen / Еда нужна тому, кто живет, а сон — тому, кто растёт",2019-10-24 12:47:10,,5,1,105
карельский язык,0.2486,Kinnermän 450-vuozipruazniekku,2013-08-12 22:29:54,,3,0,0
карельский язык,0.2486,"Karjala Kainuussa Карелия в Кайнуу  Kainuu Kainuun kulttuuri kuuluu laajempaan itäsuomalaiseen kulttuuriperintöön ja Kainuun murre pohjautuu Savon ja Karjalan murteisiin  Кайнуу (Каянь) Культура Кайнуу в более широком смысле относится к восточнофинской культурной традиции, а диалект Кайнуу основан на саво-карельских диалектах.  SCRIPTA HISTORICA 31 Heikki Rytkölä: ""Karjala Kainuussa - rajakylien vaiheita 1700-luvun lopulta 1920-luvulle"" Хейкки Рюткёля. Карелия в Кайнуу - история приграничных деревень с конца 1700-х до 1920-х гг.",2015-04-29 17:41:57,,1,0,0
карельский язык,0.2486,"Karjala Kainuussa Карелия в Кайнуу  Kainuu Kainuun kulttuuri kuuluu laajempaan itäsuomalaiseen kulttuuriperintöön ja Kainuun murre pohjautuu Savon ja Karjalan murteisiin  Кайнуу (Каянь) Культура Кайнуу в более широком смысле относится к восточнофинской культурной традиции, а диалект Кайнуу основан на саво-карельских диалектах.  SCRIPTA HISTORICA 31 Heikki Rytkölä: ""Karjala Kainuussa - rajakylien vaiheita 1700-luvun lopulta 1920-luvulle"" Хейкки Рюткёля. Карелия в Кайнуу - история приграничных деревень с конца 1700-х до 1920-х гг.",2015-04-29 17:41:57,,1,0,0
карельский язык,0.2485,Sienestäjät ·/Facebook Outi Kinnunen  Tänään pohjois-karjalassa😊  Suomen puoleisessa Pohjois-Karjalassa ensimmäisie sienilöjä poimietaa. В финской Северной Карелии собирают первые грибы.,2023-05-03 17:09:10,,26,3,2469
карельский язык,0.2485,Sienestäjät ·/Facebook Outi Kinnunen  Tänään pohjois-karjalassa😊  Suomen puoleisessa Pohjois-Karjalassa ensimmäisie sienilöjä poimietaa. В финской Северной Карелии собирают первые грибы.,2023-05-03 17:09:10,,26,3,2463
карельский язык,0.2482,#vepsänkelennedal 👫✍🏻,2022-04-21 09:22:00,,0,0,231
карельский язык,0.248,Probliemu on suuri da pidäy kirjuttua vallasolijoile. Da hyvä oli kuunnella kui hyvin Vieljärven rahvas pagizou karjalakse! https://www.youtube.com/watch?reload=9&time_continue=219&v=fUYJBayovz8,2019-10-14 15:35:39,,15,0,359
карельский язык,0.248,Olis ihan kuin koiran näköini... На собаку похоже...,2019-01-31 15:35:48,,8,0,212
карельский язык,0.248,Olis ihan kuin koiran näköini... На собаку похоже...,2019-01-31 15:35:48,,8,0,211
карельский язык,0.2479,И конечно atanarjuat - быстрый бегун,2010-01-28 13:32:58,,0,0,0
карельский язык,0.2478,"...no mitä siullas eloksessa paremmaista? ...ну, что у тебя в жизни хорошенького?",2020-07-25 11:03:07,,10,1,241
карельский язык,0.2478,"...no mitä siullas eloksessa paremmaista? ...ну, что у тебя в жизни хорошенького?",2020-07-25 11:03:07,,10,1,241
карельский язык,0.2477,Muinaisäyrämöisen (äyrämöiset oltih osa muinaiskarjalan heimuo) naisen sopa- Женский костюм из Эюряпяя (эвремейсы = äyrämöiset - часть древнекарельского племени). https://www.facebook.com/kaija.korpela.5?fref=,2019-09-29 14:14:00,,9,1,169
карельский язык,0.2477,Muinaisäyrämöisen (äyrämöiset oltih osa muinaiskarjalan heimuo) naisen sopa- Женский костюм из Эюряпяя (эвремейсы = äyrämöiset - часть древнекарельского племени). https://www.facebook.com/kaija.korpela.5?fref=,2019-09-29 14:14:00,,9,1,169
карельский язык,0.2477,🌐 Тверская Карелия // Tverin Karjala,2025-03-09 12:32:40,,32,2,1981
карельский язык,0.2476,Meis opai kirjutetah / О нас в местных СМИ. Наш карельский автор из Крошнозера Алина Гапеева😊 https://ptzgovorit.ru/news/mozhno-li-sohranit-yazyk-na-kotorom-v-semyah-ne-govoryat,2023-05-11 10:55:38,,41,8,2579
карельский язык,0.2475,"RAJA-KARJALA ПРИГРАНИЧНАЯ КАРЕЛИЯ  https://fi.wikipedia.org/wiki/Laatokan_Karjala  Raja-Karjalassa puhuttiin yleisesti karjalan kieltä ja suurin osa väestöstä oli uskonnoltaan ortodokseja. Entiset kunnat (kaikki kunnat Salmin kihlakunta): Impilahti Korpiselkä Salmi Soanlahti Suistamo Suojärvi  (В Приграничной Карелии повсюду говорили НА КАРЕЛЬСКОМ ЯЗЫКЕ, а подавляющая часть населения были по своей вере ортодоксами. Бывшие коммуны (все коммуны относятся к Салминскому уезду): Импилахти, Корписелкя, Салми, Соанлахти, Суйстамо, Суоярви.",2016-03-29 12:20:21,,7,1,0
карельский язык,0.2475,"Kesä tänä vuodena on aikaini, marjat kypsetäh ennen aikua Metsämansikkaiset + vuapukkaiset  (Лето в этом году раннее, ягоды созревают раньше срока. Лесная земляника + малина).",2016-07-03 11:39:23,,3,1,0
карельский язык,0.2475,"Kesä tänä vuodena on aikaini, marjat kypsetäh ennen aikua Metsämansikkaiset + vuapukkaiset  (Лето в этом году раннее, ягоды созревают раньше срока. Лесная земляника + малина).",2016-07-03 11:39:23,,3,1,0
карельский язык,0.2475,"RAJA-KARJALA ПРИГРАНИЧНАЯ КАРЕЛИЯ  https://fi.wikipedia.org/wiki/Laatokan_Karjala  Raja-Karjalassa puhuttiin yleisesti karjalan kieltä ja suurin osa väestöstä oli uskonnoltaan ortodokseja. Entiset kunnat (kaikki kunnat Salmin kihlakunta): Impilahti Korpiselkä Salmi Soanlahti Suistamo Suojärvi  (В Приграничной Карелии повсюду говорили НА КАРЕЛЬСКОМ ЯЗЫКЕ, а подавляющая часть населения были по своей вере ортодоксами. Бывшие коммуны (все коммуны относятся к Салминскому уезду): Импилахти, Корписелкя, Салми, Соанлахти, Суйстамо, Суоярви.",2016-03-29 12:20:21,,7,1,0
карельский язык,0.2474,Pajatammo yhtes!!!  Споем?!👍🏻,2020-03-17 09:31:12,,5,0,102
карельский язык,0.2474,#vepsänkelennedal 🌿📕✒,2022-04-22 11:31:00,,1,0,175
карельский язык,0.2473,#karjalankielennedäli #karjalankielennetäli 🏡🏡🏡,2024-04-25 15:37:00,,3,0,227
карельский язык,0.2472,Hyvä konzu peräh polgijaa on!,2021-05-21 18:42:52,,8,0,265
карельский язык,0.2472,"Jällele voinua äijy rohkiedu löydyy. После войны много храбрецов найдется. Самбатукса, Олонецкий район.   #yksipäivy_yksisananlasku    Фотография и модели выполнены Маргаритой Кемппайнен.",2020-11-30 08:01:00,,24,0,256
карельский язык,0.2471,"Karjalaiset sanonnat ja lausahdukset https://www.facebook.com/groups/177293172375832  Pohjatuul o kylmä tuuli, tuul se mist päin hyvänsä. Северный ветер всегда холодный откуда бы ни дул.",2021-05-15 16:22:18,,3,0,228
карельский язык,0.2471,"Karjalaiset sanonnat ja lausahdukset https://www.facebook.com/groups/177293172375832  Pohjatuul o kylmä tuuli, tuul se mist päin hyvänsä. Северный ветер всегда холодный откуда бы ни дул.",2021-05-15 16:22:18,,3,0,227
карельский язык,0.247,#karjalankielennedäli #karjalankielennetäli 👫😊👏🏻,2022-04-15 15:18:00,,3,0,174
карельский язык,0.247,#vepsänkelennedal 🗣,2022-04-23 19:21:00,,1,0,345
карельский язык,0.247,#vepsänkelennedal 🗣,2022-04-20 15:08:00,,2,0,198
карельский язык,0.2468,#karjalankielennedäli #karjalankielennetäli 👏🏻,2022-04-15 20:10:00,,13,1,497
карельский язык,0.2468,#karjalankielennedäli #karjalankielennetäli 👏🏻,2022-04-17 18:20:00,,2,0,220
карельский язык,0.2468,#karjalankielennedäli #karjalankielennetäli 👏🏻,2022-04-14 20:20:00,,3,0,190
карельский язык,0.2464,"❄ [club38576913|Карельские пословицы • Karjalazet sananpolvet] Higi hiihtäjäl, kylmä rees oleval / На лыжах потеешь, в санях коченеешь",2025-01-08 17:30:00,,34,6,3224
карельский язык,0.2463,Kannaksen kierros| (По Карельскому перешейку),2016-01-28 21:47:03,,2,1,0
карельский язык,0.2463,Kannaksen kierros| (По Карельскому перешейку),2016-01-28 21:47:03,,2,1,0
карельский язык,0.2462,Vaskela. Runoniekkakylä. Siellä eli Larin Paraske. Patsas Helsingin Hietaniemessä. Васкела (рус. Васкелово). Деревня рунопевцев. Там жила Ларин Параске. памятник в Хиетаниеми (Хельсинки).,2016-12-15 21:06:32,,6,0,0
карельский язык,0.2462,Vaskela. Runoniekkakylä. Siellä eli Larin Paraske. Patsas Helsingin Hietaniemessä. Васкела (рус. Васкелово). Деревня рунопевцев. Там жила Ларин Параске. памятник в Хиетаниеми (Хельсинки).,2016-12-15 21:06:32,,6,0,0
карельский язык,0.246,...onko karjalaisien elos samammoini kuin komilaisien? ...похожа ли жизнь карел на жизнь коми?,2020-06-16 23:00:00,,1,0,152
карельский язык,0.246,"О каком человеке вепсы говорят ""HARJATUD MEZ᾽"" БУКВ. ""ЧЕСАНЫЙ ЧЕЛОВЕК""?  #вепсы_Карелии#образные_выражения_Карелии",2020-08-12 19:01:00,,12,4,827
карельский язык,0.246,...onko karjalaisien elos samammoini kuin komilaisien? ...похожа ли жизнь карел на жизнь коми?,2020-06-16 23:00:00,,1,0,152
карельский язык,0.246,https://www.facebook.com/groups/190784788314  JUURET KAUNISSA RAJANTAKAISESSA KARJALASSA.,2016-02-25 14:26:55,,0,0,0
карельский язык,0.246,https://www.facebook.com/groups/190784788314  JUURET KAUNISSA RAJANTAKAISESSA KARJALASSA.,2016-02-25 14:26:55,,0,0,0
карельский язык,0.2459,Tulkua rahkamaitosankie syömäh,2014-02-27 14:14:59,,1,0,0
карельский язык,0.2459,Tulkua rahkamaitosankie syömäh,2014-02-27 14:14:59,,1,0,0
карельский язык,0.2458,...ken arvuau mi tämä on? ...кто отгадает что это такое?,2021-05-26 23:30:10,,11,0,426
карельский язык,0.2458,...ken arvuau mi tämä on? ...кто отгадает что это такое?,2021-05-26 23:30:10,,11,0,426
карельский язык,0.2458,Даёшь Карельский кислород !,2022-06-18 11:40:00,,9,2,1067
карельский язык,0.2457,"Parikkala (parikka - барыга, торговец) Барышниково. http://youtu.be/J4AsYhoQNdE  Kauniissa Karjalassa PARIKKALA (1950) В прекрасной Карелии БАРЫШНИКОВО (1950)",2014-12-07 17:01:39,,1,0,0
карельский язык,0.2457,"Parikkala (parikka - барыга, торговец) Барышниково. http://youtu.be/J4AsYhoQNdE  Kauniissa Karjalassa PARIKKALA (1950) В прекрасной Карелии БАРЫШНИКОВО (1950)",2014-12-07 17:01:39,,1,0,0
карельский язык,0.2456,"Särbä kuašše hiilavalleh. Ешь ( дословно - хлебай) кашу, пока горячая. Пелдожа, Пряжинский район. #yksipäivy_yksisananlasku  Деревенская композиция в Киндасово, Пряжинский район.",2020-09-29 08:00:00,,23,2,266
карельский язык,0.2454,Hyviä nedälinloppuu!  Čoma on rinnal Foto: [id25023400|Анастасия Прохорова],2022-10-15 13:26:08,,170,5,6373
карельский язык,0.2454,"К ""рыбной"" теме дня.🐟  Hyvällä kalua keitetäh, pahalda i keitetty peitetäh / Для хорошего рыбу наварят, от плохого и сваренное подальше уберут!  Фото - Маргарита Кемппайнен.",2020-01-23 12:22:20,,6,0,54
карельский язык,0.2454,Karjalaiset ja kirikkö Карелы и церковь,2015-02-02 19:12:58,,1,0,0
карельский язык,0.2454,Karjalaiset ja kirikkö Карелы и церковь,2015-02-02 19:12:58,,1,0,0
карельский язык,0.2454,Karjalaiset ja kirikkö Карелы и церковь,2015-02-02 00:05:25,,1,0,0
карельский язык,0.2454,Karjalaiset ja kirikkö Карелы и церковь,2015-02-02 00:05:25,,1,0,0
карельский язык,0.2453,"📖 Друзья, знакомимся со сборниками, в которых представлены карельские руны с переводом на русский язык.   Библиографическое описание – под фотографиями.  #ГодКарельскихРун #КарельскиеСказители #руны",2021-02-08 19:28:00,,114,44,3598
карельский язык,0.2452,S.Muurahaisen ainehistosta  Karjalan kieltä muinaisilta itämeren-suomalaisilta aluvehilta.,2013-10-10 17:16:26,,0,0,0
карельский язык,0.2452,S.Muurahaisen ainehistosta  Karjalan kieltä muinaisilta itämeren-suomalaisilta aluvehilta.,2013-10-10 17:16:26,,0,0,0
карельский язык,0.245,KSS KARJALAN SIVISTYSSEURA (alussa Vienankarjalaisten liitto). Luvettelot Ensimmäisessä muailmansodassa olluista karjalaisista Карельское просветительское общество (изначально Союз беломорских карел) Списки карел- участников Первой мировой войны.  https://www.karjalansivistysseura.fi/sampo/sites/default/files/dokumentit/It%C3%A4karjalaisten%20maailmansota_Harjula.pdf?fbclid=IwAR26MUxJtD7L3ANjVHF7hRNSpbXfnirar_KTh4c84R-APwCBUoLutiVQcCA,2021-12-18 19:55:08,,5,6,552
карельский язык,0.245,KSS KARJALAN SIVISTYSSEURA (alussa Vienankarjalaisten liitto). Luvettelot Ensimmäisessä muailmansodassa olluista karjalaisista Карельское просветительское общество (изначально Союз беломорских карел) Списки карел- участников Первой мировой войны.  https://www.karjalansivistysseura.fi/sampo/sites/default/files/dokumentit/It%C3%A4karjalaisten%20maailmansota_Harjula.pdf?fbclid=IwAR26MUxJtD7L3ANjVHF7hRNSpbXfnirar_KTh4c84R-APwCBUoLutiVQcCA,2021-12-18 19:55:08,,5,6,554
карельский язык,0.245,"УЧАСТНИКИ ПРОЕКТА [club210977752|«ЛЕГКО СКАЗАТЬ?!»]  💬 «Когда произношу карельские слова, то будто соприкасаюсь со своим карельским родом. Моя бабушка из посёлка Ондозеро Муезерского района говорила на карельском языке. Хочется, чтоб эта ниточка не прерывалась».  (мама троих детей [id851325|Анастасия Карташёва])  #ФондГрантовГлавы #грантыГлавыКарелия #Ресурсныйязыковойцентркареловвепсовфиннов #карелы #вепсы #карельскийязык #вепсскийязык #союзкарельскогонарода #грантополучатели #новости@fondgrant10 #НКОКарелии #легко_сказать",2022-08-25 18:15:00,,20,2,1180
карельский язык,0.2448,Tänäpäi tuas kizattih kyykkäh! Molocat! Sain hyviä mieldy kaccojes),2014-04-26 17:22:52,,8,0,0
карельский язык,0.2447,Ozuteh on jo riputettu Koin oččupuoleh!  Вывеска уже на своем месте!,2015-11-13 13:24:48,,64,5,0
карельский язык,0.2445,"Se ei tiijä huigiesta eikä muigiesta У него / неё ни стыда, ни совести (букв. Он/она не знает ни о стыде, ни о кислом).",2025-01-29 17:16:01,,19,4,666
карельский язык,0.2445,Tänäpäi olemmo karjalazien kerähmös Petroskoil,2016-03-04 14:54:16,,8,0,0
карельский язык,0.2443,"Heikki Kirkinen. Suomen karjalaisie. Suku on Sungusta, vanhasta karjalaisesta kylästä. Sungu tunnettii suurena jarmankkapaikkana, kunne ihmisie tuli Venyähen ulkopuoleltaki. Хейкки Киркинен. Из финских карел. Род из старинной карельской деревни Шуньга. Шуньга известна как место крупной ярмарки, куда приезжали люди из-за пределов России.",2023-05-16 14:33:41,,11,1,405
карельский язык,0.2443,"Heikki Kirkinen. Suomen karjalaisie. Suku on Sungusta, vanhasta karjalaisesta kylästä. Sungu tunnettii suurena jarmankkapaikkana, kunne ihmisie tuli Venyähen ulkopuoleltaki. Хейкки Киркинен. Из финских карел. Род из старинной карельской деревни Шуньга. Шуньга известна как место крупной ярмарки, куда приезжали люди из-за пределов России.",2023-05-16 14:33:41,,11,1,399
карельский язык,0.2437,#karjalankielennedäli #karjalankielennetäli ☀️☀️☀️,2024-04-14 12:23:46,,5,0,286
карельский язык,0.2436,#karjalankielennedäli #karjalankielennetäli 🌳🌳🌳,2022-04-14 19:29:00,,2,0,241
карельский язык,0.2435,http://uutiscuppu.karjalansivistysseura.fi/vienalaisten-kansanpukujen-koreutta-runsaan-sadan-vuoden-takaa-upea-kirja-ilmestyy-pian/?fbclid=IwAR2159WYd4C2DWKJwL0oU2NiU898-q6x0uVLynv-p-fHDYR8RfWnIz2GI6I Женские костюмы беломорских карелок и истории жизни.,2021-02-05 19:04:30,,18,3,369
карельский язык,0.2435,http://uutiscuppu.karjalansivistysseura.fi/vienalaisten-kansanpukujen-koreutta-runsaan-sadan-vuoden-takaa-upea-kirja-ilmestyy-pian/?fbclid=IwAR2159WYd4C2DWKJwL0oU2NiU898-q6x0uVLynv-p-fHDYR8RfWnIz2GI6I Женские костюмы беломорских карелок и истории жизни.,2021-02-05 19:04:30,,18,3,369
карельский язык,0.2435,"Parempi lintu riehtilällä, kuin kaksi oksalla. (Лучше одна птица на сковородке, чем две на ветке).",2014-12-06 00:05:45,,0,0,0
карельский язык,0.2435,"Parempi lintu riehtilällä, kuin kaksi oksalla. (Лучше одна птица на сковородке, чем две на ветке).",2014-12-06 00:05:45,,0,0,0
карельский язык,0.2434,#vepsänkelennedal 📖📖📖,2022-04-20 16:38:00,,1,0,155
карельский язык,0.2433,Moločat Vieljärven rahvas!,2020-09-08 16:07:22,,9,0,271
карельский язык,0.2432,Muikkufestivaali karjalaksi,2019-10-17 22:39:18,,6,0,169
карельский язык,0.2431,Facebook  Tämän verran Suomussalmella mujehta verkkoloihih puuttui 1900-vuosien alussa. Столько ряпушки попадало в сети в Суомуссалми в начале 1900-х.,2019-01-08 01:52:38,,23,1,329
карельский язык,0.2431,Facebook  Tämän verran Suomussalmella mujehta verkkoloihih puuttui 1900-vuosien alussa. Столько ряпушки попадало в сети в Суомуссалми в начале 1900-х.,2019-01-08 01:52:38,,23,1,329
карельский язык,0.2429,#ЭТНОАКТИВ,2017-12-07 15:10:45,,4,0,324
карельский язык,0.2429,...Kuusiniemen kylän karjalaisie taloloja...(kuusiniemi on venyäheksi jelovwi mws) SA-kuvahaini ...карельские дома в деревне Куусиниеми (куусиниеми по-русски - еловый мыс). Фото из финских военных архивов.,2020-01-17 21:20:06,,21,3,706
карельский язык,0.2429,...Kuusiniemen kylän karjalaisie taloloja...(kuusiniemi on venyäheksi jelovwi mws) SA-kuvahaini ...карельские дома в деревне Куусиниеми (куусиниеми по-русски - еловый мыс). Фото из финских военных архивов.,2020-01-17 21:20:06,,21,3,708
карельский язык,0.2427,...komilaisien muinoini usko...древняя вера коми...,2020-03-27 16:19:46,,1,0,126
карельский язык,0.2427,...komilaisien muinoini usko...древняя вера коми...,2020-03-27 16:19:46,,1,0,126
карельский язык,0.2426,"Pientä lasta unesta uneh, työstä työhöh morsienta (Маленького ребёнка от сна ко сну, а невестку - с работы на работу)",2014-12-05 23:15:23,,0,0,0
карельский язык,0.2426,#karjalankielennedäli #karjalankielennetäli 👍👍👍,2023-04-11 18:29:00,,3,0,225
карельский язык,0.2426,#karjalankielennedäli #karjalankielennetäli 👍👍👍,2023-04-12 11:23:00,,3,0,167
карельский язык,0.2426,"Pientä lasta unesta uneh, työstä työhöh morsienta (Маленького ребёнка от сна ко сну, а невестку - с работы на работу)",2014-12-05 23:15:23,,0,0,0
карельский язык,0.2422,#vepsänkelennedal ✅,2022-04-21 14:00:00,,1,0,169
карельский язык,0.2421,💡 #vepsänkel #вепсский_язык #карелия    Parzita ei sa pertid leta /  Без брёвен дом нельзя построить. (вепсская пословица),2021-06-23 15:35:00,,61,8,2155
карельский язык,0.2421,Terveh! Полезные материалы и ссылки по уралистике и сохранению редких языков: http://vk.com/topic-36359163_28139065.,2013-03-24 16:16:49,,1,0,0
карельский язык,0.242,#karjalankielennedäli #karjalankielennetäli 🤗🤗🤗,2022-04-13 18:27:00,,3,0,235
карельский язык,0.2419,Suomalaini vihta vaiko karjalaini vasta? (западнофинский веник vihta или же карельский веник vasta?),2016-11-30 21:08:03,,3,0,0
карельский язык,0.2419,Suomalaini vihta vaiko karjalaini vasta? (западнофинский веник vihta или же карельский веник vasta?),2016-11-30 21:08:03,,3,0,0
карельский язык,0.2418,Kinnermän brihat - Putin brihat Ven'än comimbas kyläs päi,2017-07-02 19:30:02,,2,0,276
карельский язык,0.2417,"Tungulaini sananlasku  Aikaini lintu nenyä puhastau, myöhäini vasta siipilöjä ojentau (Ранняя пташка клюв чистит, а поздняя еще только крылья расправляет).",2014-08-31 21:56:41,,0,0,0
карельский язык,0.2417,"Tungulaini sananlasku  Aikaini lintu nenyä puhastau, myöhäini vasta siipilöjä ojentau (Ранняя пташка клюв чистит, а поздняя еще только крылья расправляет).",2014-08-31 21:56:41,,0,0,0
карельский язык,0.2416,"Говорили ,читали ,пели на карельском языке.",2014-07-29 00:42:37,,9,0,0
карельский язык,0.2416,Приглашение,2013-09-16 17:15:58,,0,0,0
карельский язык,0.2416,"Karjalaisie Petroskoin kalmismuailla. TIKKA. Vanhoja karjalaisie sukuloja.  Sukunimenä on levinnyn kaikkielle missä oli karjalaisie kuin nyklyisen Suomen aluvehella niin Venyähenki. Карелы на петрозаводских кладбищах. ТИККОЕВЫ (ТИККА) - один из старейших карельских родов. Фамилия распространилась по всей территории как современной Финляндии, так и России там, где проживали карелы.",2018-03-16 13:11:21,,10,2,512
карельский язык,0.2416,"Karjalaisie Petroskoin kalmismuailla. TIKKA. Vanhoja karjalaisie sukuloja.  Sukunimenä on levinnyn kaikkielle missä oli karjalaisie kuin nyklyisen Suomen aluvehella niin Venyähenki. Карелы на петрозаводских кладбищах. ТИККОЕВЫ (ТИККА) - один из старейших карельских родов. Фамилия распространилась по всей территории как современной Финляндии, так и России там, где проживали карелы.",2018-03-16 13:11:21,,10,2,523
карельский язык,0.2414,Tänäpiänä avattih etnokeskus Priäsässä.  СЕГОДНЯ открыли этнокультурный центр в Пряже.,2013-06-07 23:08:32,,1,0,0
карельский язык,0.2414,Очень правильные и своевременные слова от Ольги Огневой,2025-01-15 08:32:09,,4,0,518
